512 0 2193440 1027 534842720
512 1 2238741 1027 534842720
512 2 2215398 1026 534842720
512 3 2198539 1026 534842720
512 4 2237134 1032 534842720
512 5 2205691 1026 534842720
512 6 2207548 1026 534842720
512 7 2213583 1026 534842720
512 8 2222828 1026 534842720
512 9 2226233 1029 534842720
512 10 2260335 1026 534842720
512 11 2259951 1026 534842720
512 12 2206769 1038 534842720
512 13 2221341 1026 534842720
512 14 2260135 1026 534842720
512 15 2220965 1026 534842720
512 16 2222165 1026 534842720
512 17 2271479 1030 534842720
512 18 2206563 1026 534842720
512 19 2231747 1026 534842720
512 20 2235021 1026 534842720
512 21 2239498 1026 534842720
512 22 2213083 1026 534842720
512 23 2223462 1026 534842720
512 24 2202877 1026 534842720
512 25 2193342 1030 534842720
512 26 2212876 1026 534842720
512 27 2207729 1026 534842720
512 28 2233629 1026 534842720
512 29 2224603 1026 534842720
512 30 2216117 1036 534842720
512 31 2217899 1026 534842720
512 32 2241097 1026 534842720
512 33 2207849 1030 534842720
512 34 2251665 1026 534842720
512 35 2250145 1026 534842720
512 36 2218787 1026 534842720
512 37 2187144 1026 534842720
512 38 2244723 1030 534842720
512 39 2228415 1026 534842720
512 40 2214293 1026 534842720
512 41 2207020 1026 534842720
512 42 2248709 1026 534842720
512 43 2222917 1026 534842720
512 44 2192485 1026 534842720
512 45 2192487 1026 534842720
512 46 2214933 1028 534842720
512 47 2234116 1026 534842720
512 48 2212125 1026 534842720
512 49 2245705 1026 534842720
512 50 2214488 1026 534842720
512 51 2226804 1030 534842720
512 52 2229089 1026 534842720
512 53 2255862 1026 534842720
512 54 2217193 1028 534842720
512 55 2253523 1026 534842720
512 56 2214562 1026 534842720
512 57 2199151 1026 534842720
512 58 2251629 1026 534842720
512 59 2249065 1028 534842720
512 60 2221999 1026 534842720
512 61 2253169 1026 534842720
512 62 2207009 1026 534842720
512 63 2209824 1026 534842720
512 64 2200505 1026 534842720
512 65 2228093 1027 534842720
512 66 2233475 1027 534842720
512 67 2227731 1031 534842720
512 68 2198815 1027 534842720
512 69 2226892 1027 534842720
512 70 2220713 1027 534842720
512 71 2225564 1027 534842720
512 72 2220029 1027 534842720
512 73 2198463 1027 534842720
512 74 2225879 1027 534842720
512 75 2207547 1030 534842720
512 76 2197117 1027 534842720
512 77 2199282 1027 534842720
512 78 2206682 1027 534842720
512 79 2217574 1026 534842720
