128 0 154832 265 4169207013
128 1 141102 258 4169207013
128 2 139326 258 4169207013
128 3 139297 258 4169207008
128 4 139295 258 4169207008
128 5 139295 258 4169207008
128 6 139296 258 4169207008
128 7 139294 258 4169207008
128 8 139295 258 4169207008
128 9 139295 258 4169207008
128 10 139295 258 4169207008
128 11 139295 258 4169207008
128 12 139299 258 4169207008
128 13 139295 258 4169207008
128 14 139295 258 4169207008
128 15 139295 258 4169207008
128 16 139299 258 4169207008
128 17 139295 258 4169207008
128 18 139295 258 4169207008
128 19 139295 258 4169207008
128 20 139296 258 4169207008
128 21 139296 258 4169207008
128 22 139295 258 4169207008
128 23 139296 258 4169207008
128 24 139297 258 4169207008
128 25 139297 258 4169207008
128 26 139295 258 4169207008
128 27 139296 258 4169207008
128 28 139296 258 4169207008
128 29 139295 258 4169207008
128 30 139295 258 4169207008
128 31 139296 258 4169207008
128 32 139296 258 4169207008
128 33 139295 258 4169207008
128 34 139296 258 4169207008
128 35 139296 258 4169207008
128 36 139295 258 4169207008
128 37 139296 258 4169207008
128 38 139295 258 4169207008
128 39 139295 258 4169207008
128 40 139296 258 4169207008
128 41 139295 258 4169207008
128 42 139295 258 4169207008
128 43 139299 258 4169207008
128 44 139295 258 4169207008
128 45 139296 258 4169207008
128 46 139295 258 4169207008
128 47 139296 258 4169207008
128 48 139296 258 4169207008
128 49 139296 258 4169207008
128 50 139295 258 4169207008
128 51 139296 258 4169207008
128 52 139296 258 4169207008
128 53 139295 258 4169207008
128 54 139295 258 4169207008
128 55 139295 258 4169207008
128 56 139296 258 4169207008
128 57 139295 258 4169207008
128 58 139296 258 4169207008
128 59 139296 258 4169207008
128 60 139296 258 4169207008
128 61 139296 258 4169207008
128 62 139295 258 4169207008
128 63 139297 258 4169207008
128 64 139296 258 4169207008
128 65 139295 258 4169207008
128 66 139295 258 4169207008
128 67 139296 258 4169207008
128 68 139295 258 4169207008
128 69 139295 258 4169207008
128 70 139300 258 4169207008
128 71 139297 258 4169207008
128 72 139295 258 4169207008
128 73 139297 258 4169207008
128 74 139295 258 4169207008
128 75 139295 258 4169207008
128 76 139294 258 4169207008
128 77 139295 258 4169207008
128 78 139295 258 4169207008
128 79 139295 258 4169207008
128 80 139296 258 4169207008
128 81 139296 258 4169207008
128 82 139295 258 4169207008
128 83 139296 258 4169207008
128 84 139295 258 4169207008
128 85 139295 258 4169207008
128 86 139296 258 4169207008
128 87 139295 258 4169207008
128 88 139300 258 4169207008
128 89 139296 258 4169207008
128 90 139296 258 4169207008
128 91 139296 258 4169207008
128 92 139296 258 4169207008
128 93 139295 258 4169207008
128 94 139297 258 4169207008
128 95 139296 258 4169207008
128 96 139295 258 4169207008
128 97 139295 258 4169207008
128 98 139296 258 4169207008
128 99 139295 258 4169207008
128 100 139295 258 4169207008
128 101 139296 258 4169207008
128 102 139295 258 4169207008
128 103 139295 258 4169207008
128 104 139300 258 4169207008
128 105 139297 258 4169207008
128 106 139295 258 4169207008
128 107 139297 258 4169207008
128 108 139295 258 4169207008
128 109 139295 258 4169207008
128 110 139294 258 4169207008
128 111 139295 258 4169207008
128 112 139295 258 4169207008
128 113 139295 258 4169207008
128 114 139295 258 4169207008
128 115 139300 258 4169207008
128 116 139296 258 4169207008
128 117 139296 258 4169207008
128 118 139295 258 4169207008
128 119 139295 258 4169207008
128 120 139295 258 4169207008
128 121 139296 258 4169207008
128 122 139297 258 4169207008
128 123 139296 258 4169207008
128 124 139296 258 4169207008
128 125 139295 258 4169207008
128 126 139294 258 4169207008
128 127 139295 258 4169207008
128 128 139295 258 4169207008
128 129 139295 258 4169207008
128 130 139296 258 4169207008
128 131 139295 258 4169207008
128 132 139296 258 4169207008
128 133 139301 258 4169207008
128 134 139295 258 4169207008
128 135 139296 258 4169207008
128 136 139296 258 4169207008
128 137 139295 258 4169207008
128 138 139296 258 4169207008
128 139 139295 258 4169207008
128 140 139295 258 4169207008
128 141 139300 258 4169207008
128 142 139297 258 4169207008
128 143 139295 258 4169207008
128 144 139298 258 4169207008
128 145 139296 258 4169207008
128 146 139295 258 4169207008
128 147 139296 258 4169207008
128 148 139297 258 4169207008
128 149 139295 258 4169207008
128 150 139295 258 4169207008
128 151 139296 258 4169207008
128 152 139295 258 4169207008
128 153 139295 258 4169207008
128 154 139295 258 4169207008
128 155 139295 258 4169207008
128 156 139295 258 4169207008
128 157 139295 258 4169207008
128 158 139295 258 4169207008
128 159 139299 258 4169207008
128 160 139295 258 4169207008
128 161 139295 258 4169207008
128 162 139295 258 4169207008
128 163 139295 258 4169207008
128 164 139296 258 4169207008
128 165 139295 258 4169207008
128 166 139295 258 4169207008
128 167 139300 258 4169207008
128 168 139297 258 4169207008
128 169 139295 258 4169207008
128 170 139301 258 4169207008
128 171 139297 258 4169207008
128 172 139296 258 4169207008
128 173 139295 258 4169207008
128 174 139296 258 4169207008
128 175 139295 258 4169207008
128 176 139296 258 4169207008
128 177 139295 258 4169207008
128 178 139296 258 4169207008
128 179 139296 258 4169207008
