256 0 562957 517 4242607461
256 1 615649 514 4242607456
256 2 558538 514 4242607456
256 3 544989 514 4242607456
256 4 542017 514 4242607456
256 5 541466 515 4242607456
256 6 540773 514 4242607456
256 7 540668 515 4242607456
256 8 540671 515 4242607456
256 9 540546 515 4242607456
256 10 540546 515 4242607456
256 11 542351 522 4242607456
256 12 540546 515 4242607456
256 13 540560 516 4242607456
256 14 540546 515 4242607456
256 15 542254 522 4242607456
256 16 540546 515 4242607456
256 17 540546 515 4242607456
256 18 540546 515 4242607456
256 19 540546 515 4242607456
256 20 540546 515 4242607456
256 21 540546 515 4242607456
256 22 540546 515 4242607456
256 23 540530 514 4242607456
256 24 540530 514 4242607456
256 25 540530 514 4242607456
256 26 540530 514 4242607456
256 27 540530 514 4242607456
256 28 540530 514 4242607456
256 29 540530 514 4242607456
256 30 540530 514 4242607456
256 31 540546 515 4242607456
256 32 540546 515 4242607456
256 33 540546 515 4242607456
256 34 540546 515 4242607456
256 35 540530 514 4242607456
256 36 540546 515 4242607456
256 37 540546 515 4242607456
256 38 542243 520 4242607456
256 39 540546 515 4242607456
256 40 540530 514 4242607456
256 41 540530 514 4242607456
256 42 542229 520 4242607456
256 43 540546 515 4242607456
256 44 540546 515 4242607456
256 45 540546 515 4242607456
256 46 540546 515 4242607456
256 47 540546 515 4242607456
256 48 540546 515 4242607456
256 49 540546 515 4242607456
256 50 540546 515 4242607456
256 51 540546 515 4242607456
256 52 540546 515 4242607456
256 53 540546 515 4242607456
256 54 540546 515 4242607456
256 55 540546 515 4242607456
256 56 540546 515 4242607456
256 57 540546 515 4242607456
256 58 540546 515 4242607456
256 59 540546 515 4242607456
256 60 540546 515 4242607456
256 61 540546 515 4242607456
256 62 540546 515 4242607456
256 63 540546 515 4242607456
256 64 540546 515 4242607456
256 65 540560 516 4242607456
256 66 540546 515 4242607456
256 67 540546 515 4242607456
256 68 540546 515 4242607456
256 69 540546 515 4242607456
256 70 540546 515 4242607456
256 71 540546 515 4242607456
256 72 540546 515 4242607456
256 73 540530 514 4242607456
256 74 540530 514 4242607456
256 75 540530 514 4242607456
256 76 542216 520 4242607456
256 77 540530 514 4242607456
256 78 540546 515 4242607456
256 79 540546 515 4242607456
256 80 542254 520 4242607456
256 81 540546 515 4242607456
256 82 540546 515 4242607456
256 83 540546 515 4242607456
256 84 540546 515 4242607456
256 85 540546 515 4242607456
256 86 540546 515 4242607456
256 87 540530 514 4242607456
256 88 540530 514 4242607456
256 89 540546 515 4242607456
256 90 540546 515 4242607456
256 91 540546 515 4242607456
256 92 540546 515 4242607456
